Date,Indicador,Valor
30/4/2015,Evapotranspiracion,2.28
1/5/2015,Evapotranspiracion,4.69
2/5/2015,Evapotranspiracion,6.13
3/5/2015,Evapotranspiracion,6.08
4/5/2015,Evapotranspiracion,5.69
5/5/2015,Evapotranspiracion,5.93
6/5/2015,Evapotranspiracion,4.64
7/5/2015,Evapotranspiracion,5.74
8/5/2015,Evapotranspiracion,6.72
9/5/2015,Evapotranspiracion,6.29
10/5/2015,Evapotranspiracion,6.81
11/5/2015,Evapotranspiracion,6.74
12/5/2015,Evapotranspiracion,6.61
13/5/2015,Evapotranspiracion,6.45
14/5/2015,Evapotranspiracion,7.14
15/5/2015,Evapotranspiracion,5
16/5/2015,Evapotranspiracion,4.87
17/5/2015,Evapotranspiracion,5.2
18/5/2015,Evapotranspiracion,5.83
19/5/2015,Evapotranspiracion,4.84
20/5/2015,Evapotranspiracion,4.73
21/5/2015,Evapotranspiracion,5.54
22/5/2015,Evapotranspiracion,6.13
23/5/2015,Evapotranspiracion,6.53
24/5/2015,Evapotranspiracion,4.01
25/5/2015,Evapotranspiracion,5.81
26/5/2015,Evapotranspiracion,5.49
27/5/2015,Evapotranspiracion,5.77
28/5/2015,Evapotranspiracion,6.31
29/5/2015,Evapotranspiracion,5.74
30/5/2015,Evapotranspiracion,5.27
31/5/2015,Evapotranspiracion,5.07
1/6/2015,Evapotranspiracion,5.42
2/6/2015,Evapotranspiracion,4.09
3/6/2015,Evapotranspiracion,2.45
4/6/2015,Evapotranspiracion,2.7
5/6/2015,Evapotranspiracion,2.74
6/6/2015,Evapotranspiracion,2.62
7/6/2015,Evapotranspiracion,3.33
8/6/2015,Evapotranspiracion,2.02
9/6/2015,Evapotranspiracion,3.48
10/6/2015,Evapotranspiracion,2.43
11/6/2015,Evapotranspiracion,2.86
12/6/2015,Evapotranspiracion,3.67
13/6/2015,Evapotranspiracion,3.59
14/6/2015,Evapotranspiracion,9.01
15/6/2015,Evapotranspiracion,14.43
16/6/2015,Evapotranspiracion,5.43
17/6/2015,Evapotranspiracion,5.8
18/6/2015,Evapotranspiracion,5.48
19/6/2015,Evapotranspiracion,3.75
20/6/2015,Evapotranspiracion,4.96
21/6/2015,Evapotranspiracion,5.75
22/6/2015,Evapotranspiracion,3.37
23/6/2015,Evapotranspiracion,6.7
24/6/2015,Evapotranspiracion,5.75
25/6/2015,Evapotranspiracion,6.21
26/6/2015,Evapotranspiracion,6.53
27/6/2015,Evapotranspiracion,6.56
28/6/2015,Evapotranspiracion,6.32
29/6/2015,Evapotranspiracion,5.18
30/6/2015,Evapotranspiracion,3.76
1/7/2015,Evapotranspiracion,5.28
2/7/2015,Evapotranspiracion,6.76
3/7/2015,Evapotranspiracion,6.56
4/7/2015,Evapotranspiracion,6.42
5/7/2015,Evapotranspiracion,6.75
6/7/2015,Evapotranspiracion,5.93
7/7/2015,Evapotranspiracion,5.86
8/7/2015,Evapotranspiracion,2.98
9/7/2015,Evapotranspiracion,3.93
10/7/2015,Evapotranspiracion,3.09
11/7/2015,Evapotranspiracion,3.79
12/7/2015,Evapotranspiracion,3.28
13/7/2015,Evapotranspiracion,3.6
14/7/2015,Evapotranspiracion,3.79
15/7/2015,Evapotranspiracion,2.85
16/7/2015,Evapotranspiracion,6.18
17/7/2015,Evapotranspiracion,5.32
18/7/2015,Evapotranspiracion,4.78
19/7/2015,Evapotranspiracion,3.07
20/7/2015,Evapotranspiracion,4.42
21/7/2015,Evapotranspiracion,5.39
22/7/2015,Evapotranspiracion,5.2
23/7/2015,Evapotranspiracion,4.56
24/7/2015,Evapotranspiracion,2.25
25/7/2015,Evapotranspiracion,4.93
26/7/2015,Evapotranspiracion,6.74
27/7/2015,Evapotranspiracion,6.81
28/7/2015,Evapotranspiracion,5.82
29/7/2015,Evapotranspiracion,5.54
30/7/2015,Evapotranspiracion,3.84
31/7/2015,Evapotranspiracion,5.02
1/8/2015,Evapotranspiracion,6.01
2/8/2015,Evapotranspiracion,4.9
3/8/2015,Evapotranspiracion,6.12
4/8/2015,Evapotranspiracion,6.25
5/8/2015,Evapotranspiracion,6.97
6/8/2015,Evapotranspiracion,6.86
7/8/2015,Evapotranspiracion,6.04
8/8/2015,Evapotranspiracion,6.34
9/8/2015,Evapotranspiracion,4.81
10/8/2015,Evapotranspiracion,5.09
11/8/2015,Evapotranspiracion,3.11
12/8/2015,Evapotranspiracion,4.49
13/8/2015,Evapotranspiracion,4.85
14/8/2015,Evapotranspiracion,6.33
15/8/2015,Evapotranspiracion,5.33
16/8/2015,Evapotranspiracion,3.95
17/8/2015,Evapotranspiracion,3.35
18/8/2015,Evapotranspiracion,5.03
19/8/2015,Evapotranspiracion,4.25
20/8/2015,Evapotranspiracion,5.61
21/8/2015,Evapotranspiracion,5.86
22/8/2015,Evapotranspiracion,5.02
23/8/2015,Evapotranspiracion,4.83
24/8/2015,Evapotranspiracion,5.21
25/8/2015,Evapotranspiracion,6.34
26/8/2015,Evapotranspiracion,5.32
27/8/2015,Evapotranspiracion,5.58
28/8/2015,Evapotranspiracion,4.84
29/8/2015,Evapotranspiracion,5.08
30/8/2015,Evapotranspiracion,6.41
31/8/2015,Evapotranspiracion,3.97
1/9/2015,Evapotranspiracion,2.47
2/9/2015,Evapotranspiracion,4.07
3/9/2015,Evapotranspiracion,3.89
4/9/2015,Evapotranspiracion,4.3
5/9/2015,Evapotranspiracion,3.73
6/9/2015,Evapotranspiracion,5.66
7/9/2015,Evapotranspiracion,4.56
8/9/2015,Evapotranspiracion,5.7
9/9/2015,Evapotranspiracion,4.8
10/9/2015,Evapotranspiracion,5.66
11/9/2015,Evapotranspiracion,2.22
12/9/2015,Evapotranspiracion,3.63
13/9/2015,Evapotranspiracion,2.94
14/9/2015,Evapotranspiracion,3.88
15/9/2015,Evapotranspiracion,4.49
16/9/2015,Evapotranspiracion,4.75
17/9/2015,Evapotranspiracion,5.69
18/9/2015,Evapotranspiracion,5.11
19/9/2015,Evapotranspiracion,3.1
20/9/2015,Evapotranspiracion,3.2
21/9/2015,Evapotranspiracion,4.82
22/9/2015,Evapotranspiracion,4.21
23/9/2015,Evapotranspiracion,3.22
24/9/2015,Evapotranspiracion,1.95
25/9/2015,Evapotranspiracion,3.24
26/9/2015,Evapotranspiracion,3.33
27/9/2015,Evapotranspiracion,3.08
28/9/2015,Evapotranspiracion,3
29/9/2015,Evapotranspiracion,3.29
30/9/2015,Evapotranspiracion,4.43
1/10/2015,Evapotranspiracion,3.21
2/10/2015,Evapotranspiracion,4.25
3/10/2015,Evapotranspiracion,3.27
4/10/2015,Evapotranspiracion,3.31
5/10/2015,Evapotranspiracion,4.03
6/10/2015,Evapotranspiracion,4.74
7/10/2015,Evapotranspiracion,4.01
8/10/2015,Evapotranspiracion,4.44
9/10/2015,Evapotranspiracion,4.94
10/10/2015,Evapotranspiracion,3.33
11/10/2015,Evapotranspiracion,4.27
12/10/2015,Evapotranspiracion,3.68
13/10/2015,Evapotranspiracion,2.24
14/10/2015,Evapotranspiracion,3.78
15/10/2015,Evapotranspiracion,3.38
16/10/2015,Evapotranspiracion,3.63
17/10/2015,Evapotranspiracion,4.08
18/10/2015,Evapotranspiracion,3.28
19/10/2015,Evapotranspiracion,3.41
20/10/2015,Evapotranspiracion,2.9
21/10/2015,Evapotranspiracion,2.17
22/10/2015,Evapotranspiracion,2.36
23/10/2015,Evapotranspiracion,4.65
24/10/2015,Evapotranspiracion,3.66
25/10/2015,Evapotranspiracion,2.42
26/10/2015,Evapotranspiracion,3.24
27/10/2015,Evapotranspiracion,3.48
28/10/2015,Evapotranspiracion,3.08
29/10/2015,Evapotranspiracion,3.52
30/10/2015,Evapotranspiracion,3.78
31/10/2015,Evapotranspiracion,3.49
1/11/2015,Evapotranspiracion,4.13
2/11/2015,Evapotranspiracion,3.15
3/11/2015,Evapotranspiracion,2.91
4/11/2015,Evapotranspiracion,3.67
5/11/2015,Evapotranspiracion,3.41
6/11/2015,Evapotranspiracion,2.25
7/11/2015,Evapotranspiracion,3.73
8/11/2015,Evapotranspiracion,3.86
9/11/2015,Evapotranspiracion,3.51
10/11/2015,Evapotranspiracion,4.09
11/11/2015,Evapotranspiracion,3.45
12/11/2015,Evapotranspiracion,3.08
13/11/2015,Evapotranspiracion,3.36
14/11/2015,Evapotranspiracion,3.27
15/11/2015,Evapotranspiracion,3.99
16/11/2015,Evapotranspiracion,3.74
17/11/2015,Evapotranspiracion,3.16
18/11/2015,Evapotranspiracion,2.06
19/11/2015,Evapotranspiracion,3.53
20/11/2015,Evapotranspiracion,2.75
21/11/2015,Evapotranspiracion,2.14
22/11/2015,Evapotranspiracion,3.12
23/11/2015,Evapotranspiracion,2.12
24/11/2015,Evapotranspiracion,4.23
25/11/2015,Evapotranspiracion,4.61
26/11/2015,Evapotranspiracion,4.66
27/11/2015,Evapotranspiracion,4.63
28/11/2015,Evapotranspiracion,4.8
29/11/2015,Evapotranspiracion,4.71
30/11/2015,Evapotranspiracion,4.77
1/12/2015,Evapotranspiracion,4.13
2/12/2015,Evapotranspiracion,4.36
3/12/2015,Evapotranspiracion,4.03
4/12/2015,Evapotranspiracion,4.3
5/12/2015,Evapotranspiracion,4.98
6/12/2015,Evapotranspiracion,2.84
7/12/2015,Evapotranspiracion,4.36
8/12/2015,Evapotranspiracion,5.35
9/12/2015,Evapotranspiracion,4.43
10/12/2015,Evapotranspiracion,4.22
11/12/2015,Evapotranspiracion,3.89
12/12/2015,Evapotranspiracion,4.16
13/12/2015,Evapotranspiracion,4.54
14/12/2015,Evapotranspiracion,4.1
15/12/2015,Evapotranspiracion,3.58
16/12/2015,Evapotranspiracion,3.66
17/12/2015,Evapotranspiracion,3.76
18/12/2015,Evapotranspiracion,3.97
19/12/2015,Evapotranspiracion,4.51
20/12/2015,Evapotranspiracion,4.84
21/12/2015,Evapotranspiracion,4.76
22/12/2015,Evapotranspiracion,5.49
23/12/2015,Evapotranspiracion,5.27
24/12/2015,Evapotranspiracion,3.89
25/12/2015,Evapotranspiracion,4.6
26/12/2015,Evapotranspiracion,5
27/12/2015,Evapotranspiracion,5.17
28/12/2015,Evapotranspiracion,4.82
29/12/2015,Evapotranspiracion,4.56
30/12/2015,Evapotranspiracion,4.43
31/12/2015,Evapotranspiracion,5.08
1/1/2016,Evapotranspiracion,5.36
2/1/2016,Evapotranspiracion,5.79
3/1/2016,Evapotranspiracion,5.6
4/1/2016,Evapotranspiracion,4.73
5/1/2016,Evapotranspiracion,4.43
6/1/2016,Evapotranspiracion,4.82
7/1/2016,Evapotranspiracion,4.77
8/1/2016,Evapotranspiracion,4.63
9/1/2016,Evapotranspiracion,4.58
10/1/2016,Evapotranspiracion,4.18
11/1/2016,Evapotranspiracion,4.91
12/1/2016,Evapotranspiracion,5.54
13/1/2016,Evapotranspiracion,4.98
14/1/2016,Evapotranspiracion,4.8
15/1/2016,Evapotranspiracion,4
16/1/2016,Evapotranspiracion,4.72
17/1/2016,Evapotranspiracion,4.5
18/1/2016,Evapotranspiracion,4.72
19/1/2016,Evapotranspiracion,5.68
20/1/2016,Evapotranspiracion,5.72
21/1/2016,Evapotranspiracion,5.5
22/1/2016,Evapotranspiracion,5.18
23/1/2016,Evapotranspiracion,5.1
24/1/2016,Evapotranspiracion,5.83
25/1/2016,Evapotranspiracion,5.84
26/1/2016,Evapotranspiracion,5.4
27/1/2016,Evapotranspiracion,5
28/1/2016,Evapotranspiracion,4.99
29/1/2016,Evapotranspiracion,4.95
30/1/2016,Evapotranspiracion,5.87
31/1/2016,Evapotranspiracion,5.54
1/2/2016,Evapotranspiracion,5.29
2/2/2016,Evapotranspiracion,5.57
3/2/2016,Evapotranspiracion,4.62
4/2/2016,Evapotranspiracion,4.83
5/2/2016,Evapotranspiracion,5.23
6/2/2016,Evapotranspiracion,6.14
7/2/2016,Evapotranspiracion,6.62
8/2/2016,Evapotranspiracion,6.53
9/2/2016,Evapotranspiracion,6.39
10/2/2016,Evapotranspiracion,6.01
11/2/2016,Evapotranspiracion,5.95
12/2/2016,Evapotranspiracion,6.35
13/2/2016,Evapotranspiracion,6.23
14/2/2016,Evapotranspiracion,6.38
15/2/2016,Evapotranspiracion,6.29
16/2/2016,Evapotranspiracion,6.24
17/2/2016,Evapotranspiracion,5.71
18/2/2016,Evapotranspiracion,6.22
19/2/2016,Evapotranspiracion,6.36
20/2/2016,Evapotranspiracion,6.59
21/2/2016,Evapotranspiracion,6.63
22/2/2016,Evapotranspiracion,6.48
23/2/2016,Evapotranspiracion,6.22
24/2/2016,Evapotranspiracion,5.45
25/2/2016,Evapotranspiracion,4.89
26/2/2016,Evapotranspiracion,6.46
27/2/2016,Evapotranspiracion,4.74
28/2/2016,Evapotranspiracion,6.45
29/2/2016,Evapotranspiracion,6.44
1/3/2016,Evapotranspiracion,5.81
2/3/2016,Evapotranspiracion,5.96
3/3/2016,Evapotranspiracion,6.14
4/3/2016,Evapotranspiracion,6.28
5/3/2016,Evapotranspiracion,6.14
6/3/2016,Evapotranspiracion,5.9
7/3/2016,Evapotranspiracion,5.78
8/3/2016,Evapotranspiracion,5.36
9/3/2016,Evapotranspiracion,5.9
10/3/2016,Evapotranspiracion,6.1
11/3/2016,Evapotranspiracion,6.07
12/3/2016,Evapotranspiracion,5.19
13/3/2016,Evapotranspiracion,6.08
14/3/2016,Evapotranspiracion,5.95
15/3/2016,Evapotranspiracion,6.19
16/3/2016,Evapotranspiracion,6.64
17/3/2016,Evapotranspiracion,6.41
18/3/2016,Evapotranspiracion,5.19
19/3/2016,Evapotranspiracion,8
20/3/2016,Evapotranspiracion,5.36
21/3/2016,Evapotranspiracion,5.78
22/3/2016,Evapotranspiracion,6.68
23/3/2016,Evapotranspiracion,7.35
24/3/2016,Evapotranspiracion,6.93
25/3/2016,Evapotranspiracion,6.52
26/3/2016,Evapotranspiracion,6.46
27/3/2016,Evapotranspiracion,6.18
28/3/2016,Evapotranspiracion,6.13
29/3/2016,Evapotranspiracion,6.33
30/3/2016,Evapotranspiracion,6.29
31/3/2016,Evapotranspiracion,5.72
1/4/2016,Evapotranspiracion,5.25
2/4/2016,Evapotranspiracion,3.33
3/4/2016,Evapotranspiracion,5.3
4/4/2016,Evapotranspiracion,5.54
5/4/2016,Evapotranspiracion,6.65
6/4/2016,Evapotranspiracion,7.14
7/4/2016,Evapotranspiracion,7.09
8/4/2016,Evapotranspiracion,7.56
9/4/2016,Evapotranspiracion,7.47
10/4/2016,Evapotranspiracion,7.87
11/4/2016,Evapotranspiracion,7.56
12/4/2016,Evapotranspiracion,7.38
13/4/2016,Evapotranspiracion,6.67
14/4/2016,Evapotranspiracion,4.78
15/4/2016,Evapotranspiracion,5.47
16/4/2016,Evapotranspiracion,5.54
17/4/2016,Evapotranspiracion,4.75
18/4/2016,Evapotranspiracion,4.68
19/4/2016,Evapotranspiracion,5.78
20/4/2016,Evapotranspiracion,6.36
21/4/2016,Evapotranspiracion,6.9
22/4/2016,Evapotranspiracion,6.11
23/4/2016,Evapotranspiracion,6.63
24/4/2016,Evapotranspiracion,3.96
25/4/2016,Evapotranspiracion,3.77
26/4/2016,Evapotranspiracion,4.58
27/4/2016,Evapotranspiracion,4.05
28/4/2016,Evapotranspiracion,2.84
29/4/2016,Evapotranspiracion,2.09
30/4/2016,Evapotranspiracion,4.23
1/5/2016,Evapotranspiracion,3.8
2/5/2016,Evapotranspiracion,2.66
3/5/2016,Evapotranspiracion,3.62
4/5/2016,Evapotranspiracion,3.37
5/5/2016,Evapotranspiracion,3.46
6/5/2016,Evapotranspiracion,4.89
7/5/2016,Evapotranspiracion,2.39
8/5/2016,Evapotranspiracion,5.12
9/5/2016,Evapotranspiracion,5.44
10/5/2016,Evapotranspiracion,5.25
11/5/2016,Evapotranspiracion,5.17
12/5/2016,Evapotranspiracion,4.95
13/5/2016,Evapotranspiracion,4.94
14/5/2016,Evapotranspiracion,6.4
15/5/2016,Evapotranspiracion,6.45
16/5/2016,Evapotranspiracion,5.22
17/5/2016,Evapotranspiracion,5.4
18/5/2016,Evapotranspiracion,5.09
19/5/2016,Evapotranspiracion,2.87
20/5/2016,Evapotranspiracion,4.42
21/5/2016,Evapotranspiracion,3.18
22/5/2016,Evapotranspiracion,5.37
23/5/2016,Evapotranspiracion,5.99
24/5/2016,Evapotranspiracion,4.68
25/5/2016,Evapotranspiracion,5.21
26/5/2016,Evapotranspiracion,5.65
27/5/2016,Evapotranspiracion,4.73
28/5/2016,Evapotranspiracion,3.93
29/5/2016,Evapotranspiracion,2.57
30/5/2016,Evapotranspiracion,3.88
31/5/2016,Evapotranspiracion,2.49
1/6/2016,Evapotranspiracion,2.31
2/6/2016,Evapotranspiracion,2.56
3/6/2016,Evapotranspiracion,3.17
4/6/2016,Evapotranspiracion,3.29
5/6/2016,Evapotranspiracion,2.82
6/6/2016,Evapotranspiracion,0.86
7/6/2016,Evapotranspiracion,4.19
8/6/2016,Evapotranspiracion,2.97
9/6/2016,Evapotranspiracion,3.23
10/6/2016,Evapotranspiracion,3.64
11/6/2016,Evapotranspiracion,4.04
12/6/2016,Evapotranspiracion,2.06
13/6/2016,Evapotranspiracion,2.86
14/6/2016,Evapotranspiracion,4.05
15/6/2016,Evapotranspiracion,3.47
16/6/2016,Evapotranspiracion,2.39
17/6/2016,Evapotranspiracion,3.87
18/6/2016,Evapotranspiracion,3.37
19/6/2016,Evapotranspiracion,3.42
20/6/2016,Evapotranspiracion,4.62
21/6/2016,Evapotranspiracion,2.81
22/6/2016,Evapotranspiracion,3.5
23/6/2016,Evapotranspiracion,4.04
24/6/2016,Evapotranspiracion,2.82
25/6/2016,Evapotranspiracion,3.67
26/6/2016,Evapotranspiracion,2.16
27/6/2016,Evapotranspiracion,3.8
28/6/2016,Evapotranspiracion,5.09
29/6/2016,Evapotranspiracion,5.69
30/6/2016,Evapotranspiracion,5.57
1/7/2016,Evapotranspiracion,4.29
2/7/2016,Evapotranspiracion,2.26
3/7/2016,Evapotranspiracion,3.99
4/7/2016,Evapotranspiracion,4.29
5/7/2016,Evapotranspiracion,5.51
6/7/2016,Evapotranspiracion,4.57
7/7/2016,Evapotranspiracion,2.59
8/7/2016,Evapotranspiracion,4.53
9/7/2016,Evapotranspiracion,2.3
10/7/2016,Evapotranspiracion,4.09
11/7/2016,Evapotranspiracion,3.74
12/7/2016,Evapotranspiracion,4.15
13/7/2016,Evapotranspiracion,2.86
14/7/2016,Evapotranspiracion,5.48
15/7/2016,Evapotranspiracion,5.34
16/7/2016,Evapotranspiracion,5.17
17/7/2016,Evapotranspiracion,3.37
18/7/2016,Evapotranspiracion,2.39
19/7/2016,Evapotranspiracion,2.3
20/7/2016,Evapotranspiracion,3.03
21/7/2016,Evapotranspiracion,5.53
22/7/2016,Evapotranspiracion,3
23/7/2016,Evapotranspiracion,4.28
24/7/2016,Evapotranspiracion,5.22
25/7/2016,Evapotranspiracion,4.94
26/7/2016,Evapotranspiracion,5.33
27/7/2016,Evapotranspiracion,5.39
28/7/2016,Evapotranspiracion,4.71
29/7/2016,Evapotranspiracion,3.77
30/7/2016,Evapotranspiracion,2.61
31/7/2016,Evapotranspiracion,4.6
1/8/2016,Evapotranspiracion,5.54
2/8/2016,Evapotranspiracion,3.97
3/8/2016,Evapotranspiracion,3.58
4/8/2016,Evapotranspiracion,2.73
5/8/2016,Evapotranspiracion,3.97
6/8/2016,Evapotranspiracion,5.23
7/8/2016,Evapotranspiracion,4.45
8/8/2016,Evapotranspiracion,2.84
9/8/2016,Evapotranspiracion,2.29
10/8/2016,Evapotranspiracion,4.4
11/8/2016,Evapotranspiracion,2.56
12/8/2016,Evapotranspiracion,4.08
13/8/2016,Evapotranspiracion,4.34
14/8/2016,Evapotranspiracion,2.91
15/8/2016,Evapotranspiracion,2.48
16/8/2016,Evapotranspiracion,4.04
17/8/2016,Evapotranspiracion,3.73
18/8/2016,Evapotranspiracion,3.7
19/8/2016,Evapotranspiracion,5.67
20/8/2016,Evapotranspiracion,5.14
21/8/2016,Evapotranspiracion,3.83
22/8/2016,Evapotranspiracion,4.16
23/8/2016,Evapotranspiracion,4.74
24/8/2016,Evapotranspiracion,5.93
25/8/2016,Evapotranspiracion,4.32
26/8/2016,Evapotranspiracion,3.43
27/8/2016,Evapotranspiracion,2.95
28/8/2016,Evapotranspiracion,3.35
29/8/2016,Evapotranspiracion,2.88
30/8/2016,Evapotranspiracion,3.25
31/8/2016,Evapotranspiracion,3.32
1/9/2016,Evapotranspiracion,2.73
2/9/2016,Evapotranspiracion,3.35
3/9/2016,Evapotranspiracion,3.94
4/9/2016,Evapotranspiracion,4.48
5/9/2016,Evapotranspiracion,3.06
6/9/2016,Evapotranspiracion,2.4
7/9/2016,Evapotranspiracion,2.92
8/9/2016,Evapotranspiracion,2.86
9/9/2016,Evapotranspiracion,4.01
10/9/2016,Evapotranspiracion,1.62
11/9/2016,Evapotranspiracion,3.77
12/9/2016,Evapotranspiracion,2.52
13/9/2016,Evapotranspiracion,2.62
14/9/2016,Evapotranspiracion,3.69
15/9/2016,Evapotranspiracion,3.1
16/9/2016,Evapotranspiracion,3.79
17/9/2016,Evapotranspiracion,4.38
18/9/2016,Evapotranspiracion,4.78
19/9/2016,Evapotranspiracion,5.49
20/9/2016,Evapotranspiracion,2.48
21/9/2016,Evapotranspiracion,2.84
22/9/2016,Evapotranspiracion,4.52
23/9/2016,Evapotranspiracion,2.81
24/9/2016,Evapotranspiracion,3.4
25/9/2016,Evapotranspiracion,3.72
26/9/2016,Evapotranspiracion,2.95
27/9/2016,Evapotranspiracion,2.64
28/9/2016,Evapotranspiracion,4.36
29/9/2016,Evapotranspiracion,4.11
30/9/2016,Evapotranspiracion,3.28
1/10/2016,Evapotranspiracion,4.69
2/10/2016,Evapotranspiracion,3.84
3/10/2016,Evapotranspiracion,2.87
4/10/2016,Evapotranspiracion,2.96
5/10/2016,Evapotranspiracion,3.83
6/10/2016,Evapotranspiracion,2.71
7/10/2016,Evapotranspiracion,2.66
8/10/2016,Evapotranspiracion,3.63
9/10/2016,Evapotranspiracion,3.41
10/10/2016,Evapotranspiracion,3.22
11/10/2016,Evapotranspiracion,3.21
12/10/2016,Evapotranspiracion,2.75
13/10/2016,Evapotranspiracion,2.66
14/10/2016,Evapotranspiracion,3.1
15/10/2016,Evapotranspiracion,3.18
16/10/2016,Evapotranspiracion,2.97
17/10/2016,Evapotranspiracion,2.28
18/10/2016,Evapotranspiracion,1.75
19/10/2016,Evapotranspiracion,0.88
20/10/2016,Evapotranspiracion,2.32
21/10/2016,Evapotranspiracion,3.11
22/10/2016,Evapotranspiracion,2.4
23/10/2016,Evapotranspiracion,2.06
24/10/2016,Evapotranspiracion,4.32
25/10/2016,Evapotranspiracion,4.22
26/10/2016,Evapotranspiracion,3.44
27/10/2016,Evapotranspiracion,3.58
28/10/2016,Evapotranspiracion,2.14
29/10/2016,Evapotranspiracion,2.37
30/10/2016,Evapotranspiracion,2.5
31/10/2016,Evapotranspiracion,3.07
1/11/2016,Evapotranspiracion,2.17
2/11/2016,Evapotranspiracion,2.43
3/11/2016,Evapotranspiracion,3.31
4/11/2016,Evapotranspiracion,2.59
5/11/2016,Evapotranspiracion,3.27
6/11/2016,Evapotranspiracion,3.96
7/11/2016,Evapotranspiracion,4.16
8/11/2016,Evapotranspiracion,4.03
9/11/2016,Evapotranspiracion,3.66
10/11/2016,Evapotranspiracion,2.14
11/11/2016,Evapotranspiracion,2.25
12/11/2016,Evapotranspiracion,2.91
13/11/2016,Evapotranspiracion,2.78
14/11/2016,Evapotranspiracion,2.15
15/11/2016,Evapotranspiracion,3.15
16/11/2016,Evapotranspiracion,3.07
17/11/2016,Evapotranspiracion,3.86
18/11/2016,Evapotranspiracion,1.61
19/11/2016,Evapotranspiracion,2.08
20/11/2016,Evapotranspiracion,3.44
21/11/2016,Evapotranspiracion,3.5
22/11/2016,Evapotranspiracion,4.06
23/11/2016,Evapotranspiracion,1.66
24/11/2016,Evapotranspiracion,0.52
25/11/2016,Evapotranspiracion,2.89
26/11/2016,Evapotranspiracion,2.13
27/11/2016,Evapotranspiracion,1.96
28/11/2016,Evapotranspiracion,2.06
29/11/2016,Evapotranspiracion,3.07
30/11/2016,Evapotranspiracion,1.51
1/12/2016,Evapotranspiracion,3.65
2/12/2016,Evapotranspiracion,3.99
3/12/2016,Evapotranspiracion,3.38
4/12/2016,Evapotranspiracion,0.75
5/12/2016,Evapotranspiracion,2.67
6/12/2016,Evapotranspiracion,3.5
7/12/2016,Evapotranspiracion,3.53
8/12/2016,Evapotranspiracion,3.3
9/12/2016,Evapotranspiracion,3.26
10/12/2016,Evapotranspiracion,2.58
11/12/2016,Evapotranspiracion,1.26
12/12/2016,Evapotranspiracion,1.21
13/12/2016,Evapotranspiracion,2.43
14/12/2016,Evapotranspiracion,2.3
15/12/2016,Evapotranspiracion,3.57
16/12/2016,Evapotranspiracion,3.94
17/12/2016,Evapotranspiracion,2.81
18/12/2016,Evapotranspiracion,4.19
19/12/2016,Evapotranspiracion,2.38
20/12/2016,Evapotranspiracion,2.73
21/12/2016,Evapotranspiracion,1.69
22/12/2016,Evapotranspiracion,4.35
23/12/2016,Evapotranspiracion,3.39
24/12/2016,Evapotranspiracion,3.88
25/12/2016,Evapotranspiracion,3.85
26/12/2016,Evapotranspiracion,3.3
27/12/2016,Evapotranspiracion,4.13
28/12/2016,Evapotranspiracion,2.94
29/12/2016,Evapotranspiracion,3.92
30/12/2016,Evapotranspiracion,3.28
31/12/2016,Evapotranspiracion,2.86
1/1/2017,Evapotranspiracion,3.32
2/1/2017,Evapotranspiracion,4.11
3/1/2017,Evapotranspiracion,4.22
4/1/2017,Evapotranspiracion,4.41
5/1/2017,Evapotranspiracion,4.09
6/1/2017,Evapotranspiracion,3.71
7/1/2017,Evapotranspiracion,3.79
8/1/2017,Evapotranspiracion,3.24
9/1/2017,Evapotranspiracion,3.48
10/1/2017,Evapotranspiracion,4.63
11/1/2017,Evapotranspiracion,3.91
12/1/2017,Evapotranspiracion,3.48
13/1/2017,Evapotranspiracion,3.53
14/1/2017,Evapotranspiracion,4.62
15/1/2017,Evapotranspiracion,4.2
16/1/2017,Evapotranspiracion,4.11
17/1/2017,Evapotranspiracion,4.59
18/1/2017,Evapotranspiracion,4.57
19/1/2017,Evapotranspiracion,4.34
20/1/2017,Evapotranspiracion,4.05
21/1/2017,Evapotranspiracion,3.71
22/1/2017,Evapotranspiracion,3.91
23/1/2017,Evapotranspiracion,4
24/1/2017,Evapotranspiracion,4.2
25/1/2017,Evapotranspiracion,4.46
26/1/2017,Evapotranspiracion,4.63
27/1/2017,Evapotranspiracion,4.02
28/1/2017,Evapotranspiracion,5.16
29/1/2017,Evapotranspiracion,5
30/1/2017,Evapotranspiracion,5.12
31/1/2017,Evapotranspiracion,4.81
1/2/2017,Evapotranspiracion,4.42
2/2/2017,Evapotranspiracion,4.87
3/2/2017,Evapotranspiracion,4.61
4/2/2017,Evapotranspiracion,4.52
5/2/2017,Evapotranspiracion,4.49
6/2/2017,Evapotranspiracion,4.51
7/2/2017,Evapotranspiracion,4.5
8/2/2017,Evapotranspiracion,4.5
9/2/2017,Evapotranspiracion,4.53
10/2/2017,Evapotranspiracion,4.04
11/2/2017,Evapotranspiracion,4.6
12/2/2017,Evapotranspiracion,4.68
13/2/2017,Evapotranspiracion,4.51
14/2/2017,Evapotranspiracion,4.45
15/2/2017,Evapotranspiracion,4.17
16/2/2017,Evapotranspiracion,4.38
17/2/2017,Evapotranspiracion,4.83
18/2/2017,Evapotranspiracion,3.97
19/2/2017,Evapotranspiracion,4.81
20/2/2017,Evapotranspiracion,4.73
21/2/2017,Evapotranspiracion,4.71
22/2/2017,Evapotranspiracion,4.59
23/2/2017,Evapotranspiracion,3.87
